title,movie_type,overview
['cameraman'],"['Comedy', 'Romance']","['photographer', 'take', 'newsreel', 'shoot', 'impress', 'secretary', '.']"
['fargo'],"['Crime', 'Drama', 'Thriller']","['jerry', ',', 'small', '-', 'town', 'minnesota', 'car', 'salesman', 'burst', 'seam', 'debt', '...', 'get', 'plan', '.', 'go', 'hire', 'thug', 'kidnap', 'wife', 'scheme', 'collect', 'hefty', 'ransom', 'wealthy', 'father', '-', '-', 'law', '.', 'go', 'snap', 'going', 'hurt', '...', 'people', 'start', 'die', '.', 'enter', 'police', 'chief', 'marge', ',', 'coffee', '-', 'drinking', ',', 'parka', '-', 'wear', '-', 'extremely', 'pregnant', '-', 'investigator', 'stop', 'man', '.', 'think', 'small', '-', 'time', 'investigative', 'skill', 'crook', 'run', 'ransom', '...', 'betcha', '!']"
"['train', 'dragon']","['Fantasy', 'Adventure', 'Animation', 'Family']","['son', 'vike', 'leader', 'cusp', 'manhood', ',', 'shy', 'hiccup', 'horrendous', 'haddock', 'iii', 'face', 'rite', 'passage', ':', 'kill', 'dragon', 'prove', 'warrior', 'mettle', '.', 'downing', 'fear', 'dragon', ',', 'realize', 'long', 'want', 'destroy', ',', 'instead', 'befriend', 'beast', '–', 'name', 'toothless', '–', 'chagrin', 'warrior', 'father', '.']"
"['bare', 'bear', ':', 'movie']","['Animation', 'Adventure', 'Family', 'Comedy', 'TV Movie']","['grizz', ',', 'panda', ',', 'ice', 'bear', 'love', 'food', 'truck', 'viral', 'video', 'hand', ',', 'brother', 'chase', 'away', 'home', 'embark', 'trip', 'canada', ',', 'live', 'peace', '.']"
"['war', 'room']",['Drama'],"['family', '-', 'friendly', 'movie', 'explore', 'transformational', 'role', 'prayer', 'play', 'live', 'jordan', 'family', '.', 'tony', 'elizabeth', 'jordan', ',', 'middle', '-', 'class', 'couple', 'seemingly', '–', 'great', 'job', ',', 'beautiful', 'daughter', ',', 'dream', 'home', '.', 'appearance', 'deceive', '.', 'reality', ',', 'jordan', 'marriage', 'war', 'zone', 'daughter', 'collateral', 'damage', '.', 'help', 'miss', 'clara', ',', 'old', ',', 'wise', 'woman', ',', 'elizabeth', 'discovers', 'start', 'fight', 'family', 'instead', '.', 'newly', 'energized', 'faith', ',', 'elizabeth', 'tony', 'real', 'enemy', 'prayer', '.']"
"['virgin', 'spring']","['Drama', 'History']","['devout', 'christians', 'töre', 'märeta', 'send', 'daughter', ',', 'virginal', 'karin', ',', 'foster', 'daughter', ',', 'unrepentant', 'ingeri', ',', 'deliver', 'candle', 'distant', 'church', '.', 'way', 'wood', ',', 'girl', 'encounter', 'group', 'savage', 'goat', 'herder', 'brutally', 'rape', 'murder', 'karin', 'ingeri', 'remain', 'hidden', '.', 'killer', 'unwittingly', 'seek', 'refuge', 'farmhouse', 'töre', 'märeta', ',', 'töre', 'plot', 'fitting', 'revenge', '.']"
"['indiana', 'jones', 'crusade']","['Adventure', 'Action']","['1938', ',', 'art', 'collector', 'appeal', 'eminent', 'archaeologist', 'dr', '.', 'indiana', 'jones', 'embark', 'search', 'holy', 'grail', '.', 'indy', 'learn', 'medieval', 'historian', 'vanish', 'search', ',', 'miss', 'man', 'father', ',', 'dr', '.', 'henry', 'jones', 'sr', '..', 'set', 'rescue', 'father', 'follow', 'clue', 'old', 'man', 'notebook', ',', 'father', 'mail', 'go', 'missing', '.', 'indy', 'arrive', 'venice', ',', 'enlist', 'help', 'beautiful', 'academic', ',', 'dr', '.', 'elsa', 'schneider', ',', 'marcus', 'brody', 'sallah', '.', 'stop', 'nazi', 'recover', 'power', 'eternal', 'life', 'take', 'world', '!']"
"['isle', 'dog']","['Adventure', 'Comedy', 'Animation']","['future', ',', 'outbreak', 'canine', 'flu', 'lead', 'mayor', 'japanese', 'city', 'banish', 'dog', 'island', 'garbage', 'dump', '.', 'outcast', 'soon', 'embark', 'epic', 'journey', '12', '-', 'year', '-', 'old', 'boy', 'arrive', 'island', 'find', 'beloved', 'pet', '.']"
"['sherlock', ':', 'abominable', 'bride']","['Crime', 'Drama', 'Mystery', 'Thriller', 'TV Movie']","['sherlock', 'holmes', 'dr', '.', 'watson', 'find', '1890s', 'london', 'holiday', 'special', '.']"
[],"['Romance', 'Science Fiction', 'Drama']","['distant', 'future', ',', 'theodore', ',', 'lonely', 'writer', ',', 'purchase', 'newly', 'develop', 'operating', 'system', 'design', 'meet', 'user', 'need', '.', 'theodore', 'surprise', ',', 'romantic', 'relationship', 'develop', 'operating', 'system', '.', 'unconventional', 'love', 'story', 'blend', 'science', 'fiction', 'romance', 'sweet', 'tale', 'explore', 'nature', 'love', 'way', 'technology', 'isolate', 'connect', '.']"
"['dog', 'day', 'afternoon']","['Crime', 'Drama', 'Thriller']","['base', 'true', 'story', '-', 'brooklyn', 'bank', 'robber', 'john', 'wojtowicz', 'salvatore', 'naturile', '.', 'sonny', 'sal', 'attempt', 'bank', 'heist', 'quickly', 'turn', 'sour', 'escalate', 'hostage', 'situation', 'stand', '-', 'police', '.', 'sonny', 'motives', 'robbery', 'slowly', 'reveal', 'thing', 'complicated', ',', 'heist', 'turn', 'medium', 'circus', '.']"
"['gangster', ',', 'cop', ',', 'devil']","['Crime', 'Action', 'Thriller']","['barely', 'survive', 'brutal', 'attack', 'sadistic', 'serial', 'killer', ',', 'crime', 'boss', 'jang', 'dong', '-', 'su', 'left', 'humiliate', '.', 'determine', 'catch', 'killer', 'know', 'k', ',', 'form', 'uneasy', 'alliance', 'jung', 'tae', '-', 'seok', ',', 'relentless', 'incorruptible', 'detective', 'disrupt', 'illegal', 'business', '.', ',', 'jang', 'dong', '-', 'su', 'want', 'k', 'dead', ',', 'jung', 'tae', '-', 'suk', 'determine', 'bring', 'justice', '.', 'deal', 'place', '—', 'find', 'k', 'decide', 'fate', '—', 'hunt', 'begin', ',', 'blur', 'line', 'crime', 'law', '.']"
['shoplifter'],"['Drama', 'Crime', 'Thriller']","['outskirt', 'tokyo', ',', 'poor', 'close', '-', 'knit', 'group', 'living', 'fringe', 'society', 'survive', 'shoplift', 'odd', 'job', '.', 'osamu', 'son', 'neglect', 'young', 'girl', ',', 'fragile', 'existence', 'begin', 'unravel', '.', 'family', 'grows', 'attach', ',', 'bury', 'secret', 'surface', ',', 'force', 'confront', 'true', 'meaning', 'love', ',', 'belong', ',', 'make', 'family', '.']"
['warrior'],"['Drama', 'Action']","['young', 'son', 'alcoholic', 'boxer', 'return', 'home', ',', 'train', 'father', 'competition', 'mix', 'martial', 'art', 'tournament', '–', 'path', 'put', 'fighter', 'collision', 'course', 'estrange', ',', 'old', 'brother', '.']"
"['autumn', 'afternoon']",['Drama'],"['shuhei', 'hirayama', 'widower', '24', '-', 'year', '-', 'old', 'daughter', '.', 'gradually', ',', 'comes', 'realize', 'oblige', 'look', 'rest', 'life', ',', 'arrange', 'marriage', '.']"
"['monster', ',', 'inc', '.']","['Animation', 'Comedy', 'Family']","['lovable', 'sulley', 'wisecracking', 'sidekick', 'mike', 'wazowski', 'scare', 'team', 'monster', ',', 'inc', '.', ',', 'scream', '-', 'process', 'factory', 'monstropoli', '.', 'little', 'girl', 'name', 'boo', 'wander', 'world', ',', 'monster', 'scare', 'silly', ',', 'sulley', 'mike', 'sight', 'home', '.']"
"['redeem', 'love']","['Romance', 'Drama', 'Western']","['retell', 'biblical', 'book', 'hosea', 'set', 'backdrop', 'california', 'gold', 'rush', '1850', '.']"
"['sing', '2']","['Family', 'Comedy', 'Music', 'Animation']","['buster', 'new', 'cast', 'sight', 'set', 'debut', 'new', 'crystal', 'tower', 'theater', 'glamorous', 'redshore', 'city', '.', 'connection', ',', 'singer', 'sneak', 'crystal', 'entertainment', 'office', ',', 'run', 'ruthless', 'wolf', 'mogul', 'jimmy', 'crystal', ',', 'gang', 'pitch', 'ridiculous', 'idea', 'cast', 'lion', 'rock', 'legend', 'clay', 'calloway', '.', 'buster', 'embark', 'quest', 'find', '-', 'isolate', 'clay', 'persuade', 'return', 'stage', '.']"
"['mr', '.', 'smith', 'go', 'washington']","['Comedy', 'Drama']","['death', 'united', 'states', 'senator', ',', 'idealistic', 'jefferson', 'smith', 'appoint', 'replacement', 'washington', '.', 'soon', ',', 'naive', 'earnest', 'new', 'senator', 'battle', 'political', 'corruption', '.']"
['knife'],"['Comedy', 'Crime', 'Mystery']","['renowned', 'crime', 'novelist', 'harlan', 'thrombey', 'find', 'dead', 'estate', '85th', 'birthday', ',', 'inquisitive', 'debonair', 'detective', 'benoit', 'blanc', 'mysteriously', 'enlist', 'investigate', '.', 'harlan', 'dysfunctional', 'family', 'devoted', 'staff', ',', 'blanc', 'sifts', 'web', 'red', 'herring', 'self', '-', 'serve', 'lie', 'uncover', 'truth', 'harlan', 'untimely', 'death', '.']"
[],"['Drama', 'Crime', 'War']","['november', '1918', ',', 'day', 'armistice', ',', 'lieutenant', 'pradelle', 'order', 'senseless', 'attack', ',', 'cause', 'useless', 'disaster', ';', 'outrageous', 'act', 'bind', 'live', 'soldier', 'common', 'battlefield', ':', 'édouard', 'save', 'albert', ',', 'high', 'cost', '.', 'companion', 'misfortune', 'attempt', 'survive', 'change', 'world', '.', 'pradelle', ',', 'way', ',', '.']"
"['millennium', 'actress']","['Animation', 'Drama', 'Romance', 'Fantasy']","['documentary', 'filmmaker', 'genya', 'tachibana', 'track', 'legendary', 'actress', 'chiyoko', 'fujiwara', ',', 'mysteriously', 'vanish', 'height', 'career', '.', 'present', 'key', 'lose', 'thought', 'go', 'forever', ',', 'filmmaker', 'imagine', 'unlock', 'long', '-', 'hold', 'secret', 'chiyoko', 'life', '...', '.']"
"['dance', 'wolf']","['Adventure', 'Drama', 'Western']","['wound', 'civil', 'war', 'soldier', 'john', 'dunbar', 'try', 'commit', 'suicide', '—', 'hero', 'instead', '.', 'reward', ',', 'assign', 'dream', 'post', ',', 'remote', 'junction', 'western', 'frontier', ',', 'soon', 'make', 'unlikely', 'friend', 'local', 'sioux', 'tribe', '.']"
['departure'],['Drama'],"['daigo', ',', 'cellist', ',', 'lay', 'orchestra', 'move', 'wife', 'small', 'hometown', 'live', 'cheap', '.', 'think', 'apply', 'job', 'travel', 'agency', 'find', 'interview', 'work', 'departure', 'permanent', 'nature', '–', 'undertaker', 'assistant', '.']"
['theory'],"['Drama', 'Romance']","['theory', 'extraordinary', 'story', 'world', 'great', 'living', 'mind', ',', 'renowned', 'astrophysicist', 'stephen', 'hawk', ',', 'fall', 'deeply', 'love', 'fellow', 'cambridge', 'student', 'jane', 'wilde', '.']"
"['mulholland', 'dr', '.']","['Thriller', 'Mystery', 'Drama', 'TV Movie']","['original', 'tv', 'pilot', 'version', 'mulholland', 'drive', ',', 'tell', 'story', 'amnesiac', 'woman', 'los', 'angeles', 'set', 'uncover', 'secret', 'past', 'help', 'wannabe', 'actress', '.', 'film', 'early', '1999', 'air', ',', 'version', 'circulate', 'bootleg', 'form', '.', 'additional', 'photography', 'take', 'place', 'late', '2000', 'pilot', 'material', 'rework', '2001', 'feature', 'film', '.']"
"['charm', 'city', 'king']",['Drama'],"['mouse', 'desperately', 'want', 'join', 'midnight', 'clique', ',', 'infamous', 'baltimore', 'dirt', 'bike', 'rider', 'rule', 'summertime', 'street', '.', 'midnight', 'leader', ',', 'blax', ',', 'take', '14', '-', 'year', '-', 'old', 'mouse', 'wing', ',', 'mouse', 'soon', 'find', 'tear', 'straight', '-', '-', 'narrow', 'road', 'fill', 'fast', 'money', 'violence', '.']"
['feast'],"['Animation', 'Comedy', 'Drama', 'Family']","['oscar', '-', 'win', 'animate', 'short', 'film', 'tell', 'story', 'man', 'love', 'life', 'see', 'eye', 'good', 'friend', 'dog', ',', 'winston', ',', 'reveal', 'bite', 'bite', 'meal', 'share', '.']"
['finch'],"['Science Fiction', 'Drama', 'Adventure']","['post', '-', 'apocalyptic', 'earth', ',', 'robot', ',', 'build', 'protect', 'life', 'die', 'creator', 'beloved', 'dog', ',', 'learn', 'life', ',', 'love', ',', 'friendship', ',', 'mean', 'human', '.']"
"['big', 'lebowski']","['Comedy', 'Crime']","['jeffrey', ""'"", 'dude', ""'"", 'lebowski', ',', 'los', 'angeles', 'slacker', 'want', 'bowl', 'drink', 'white', 'russians', ',', 'mistaken', 'jeffrey', 'lebowski', ',', 'wheelchair', '-', 'bind', 'millionaire', ',', 'finds', 'drag', 'strange', 'series', 'event', 'involve', 'nihilist', ',', 'adult', 'film', 'producer', ',', 'ferret', ',', 'errant', 'toe', ',', 'large', 'sum', 'money', '.']"
"['argentina', '1985']","['Drama', 'History', 'Crime']","['1980', ',', 'team', 'lawyer', 'take', 'head', 'argentina', 'bloody', 'military', 'dictatorship', 'battle', 'odd', 'race', 'time', '.']"
"['forget', 'love']","['Drama', 'Romance']","['-', 'respect', 'surgeon', 'lose', 'family', 'memory', 'get', 'chance', 'redemption', 'reconnect', 'forget', 'past', '.']"
"['sunrise', ':', 'song', 'human']","['Drama', 'Romance']","['marry', 'farmer', 'fall', 'spell', 'slatternly', 'woman', 'city', ',', 'try', 'convince', 'drown', 'wife', '.']"
"['game', ',', 'life', ':', 'zero']","['Adventure', 'Animation', 'Drama', 'Fantasy', 'Romance']","['thousand', 'year', 'sora', 'shiro', 'blink', 'history', 'disboard', ',', 'war', 'consume', 'land', ',', 'tear', 'apart', 'heaven', ',', 'destroy', 'star', ',', 'threaten', 'wipe', 'human', 'race', '.', 'amid', 'chaos', 'destruction', ',', 'young', 'man', 'name', 'riku', 'lead', 'humanity', 'tomorrow', 'heart', 'believe', '.', 'day', ',', 'ruin', 'elf', 'city', ',', 'meet', 'schwi', ',', 'female', 'exile', '""', 'ex', 'machina', '""', 'android', 'ask', 'teach', 'mean', 'human', 'heart', '.']"
"['nightmare', 'christmas']","['Fantasy', 'Animation', 'Family']","['tired', 'scare', 'human', 'october', '31', 'old', 'bag', 'trick', ',', 'jack', 'skellington', ',', 'spindly', 'king', 'halloween', 'town', ',', 'kidnap', 'santa', 'claus', 'plan', 'deliver', 'shrunken', 'head', 'ghoulish', 'gift', 'child', 'christmas', 'morning', '.', 'christmas', 'approach', ',', 'jack', 'rag', '-', 'doll', 'girlfriend', ',', 'sally', ',', 'try', 'foil', 'misguided', 'plan', '.']"
"['shadow', 'eye']","['War', 'Drama', 'History']","['march', '21st', ',', '1945', ',', 'british', 'royal', 'air', 'force', 'set', 'mission', 'bomb', 'gestapo', 'headquarters', 'copenhagen', '.', 'raid', 'fatal', 'consequence', 'bomber', 'accidentally', 'target', 'school', '120', 'people', 'kill', ',', '86', 'child', '.']"
"['carlito', 'way']","['Crime', 'Drama', 'Thriller']","['free', 'year', 'prison', ',', 'carlito', 'brigante', 'intend', 'criminal', 'way', ',', 'long', 'ex', '-', 'con', 'suck', 'new', 'york', 'city', 'underworld', '.', 'reconnecte', 'dancer', 'girlfriend', ',', 'carlito', 'get', 'entangle', 'shady', 'dealing', 'friend', 'dave', 'kleinfeld', ',', 'serve', 'lawyer', '.', 'encounter', 'shifty', 'gangster', 'benny', 'blanco', 'set', 'duo', 'dangerous', 'path', '.']"
['papillon'],"['Crime', 'Drama']","['man', 'befriend', 'fellow', 'criminal', 'begin', 'serve', 'sentence', 'dreadful', 'prison', 'island', ',', 'inspire', 'man', 'plot', 'escape', '.']"
"['fistful', 'dollar']",['Western'],"['man', 'enter', 'mexican', 'village', 'san', 'miguel', 'midst', 'power', 'struggle', 'rojo', 'brother', 'sheriff', 'john', 'baxter', '.', 'regiment', 'mexican', 'soldier', 'bear', 'gold', 'intend', 'pay', 'new', 'weapon', 'waylay', 'rojo', 'brother', ',', 'strange', 'insert', 'middle', 'long', '-', 'simmer', 'battle', ',', 'sell', 'false', 'information', 'side', 'benefit', '.']"
"['close', 'horizon']","['Romance', 'Drama']","['jessica', 'know', 'exactly', 'life', 'suppose', 'look', 'like', 'take', '.', 'meet', 'danny', '.', 'complicated', 'past', 'confuse', 'plan', '.', 'jessica', 'decide', '.']"
"['raya', 'dragon']","['Animation', 'Family', 'Fantasy', 'Action', 'Adventure']","['long', 'ago', ',', 'fantasy', 'world', 'kumandra', ',', 'human', 'dragon', 'live', 'harmony', '.', 'evil', 'force', 'threaten', 'land', ',', 'dragon', 'sacrifice', 'save', 'humanity', '.', ',', '500', 'year', 'later', ',', 'evil', 'return', 'lone', 'warrior', ',', 'raya', ',', 'track', 'legendary', 'dragon', 'restore', 'fractured', 'land', 'divide', 'people', '.']"
"['elite', 'squad', ':', 'enemy']","['Drama', 'Action', 'Crime']","['bloody', 'invasion', 'bope', 'high', '-', 'security', 'penitentiary', 'bangu', '1', 'rio', 'de', 'janeiro', 'control', 'rebellion', 'intern', ',', 'lieutenant', '-', 'colonel', 'roberto', 'nascimento', 'second', 'command', 'captain', 'andré', 'matias', 'accuse', 'human', 'right', 'aids', 'member', 'diogo', 'fraga', 'execution', 'prisoner', '.', 'matias', 'transfer', 'corrupted', 'military', 'police', 'nascimento', 'exonerate', 'bope', 'governor', '.']"
['ratatouille'],"['Animation', 'Comedy', 'Family', 'Fantasy']","['remy', ',', 'resident', 'paris', ',', 'appreciate', 'good', 'food', 'sophisticated', 'palate', '.', 'love', 'chef', 'create', 'enjoy', 'culinary', 'masterpiece', 'heart', 'delight', '.', 'problem', ',', 'remy', 'rat', '.', 'wind', 'sewer', 'beneath', 'paris', ""'"", 'fine', 'restaurant', ',', 'rodent', 'gourmet', 'find', 'ideally', 'place', 'realize', 'dream', '.']"
"['invisible', 'life']",['Drama'],"['rio', 'de', 'janeiro', ',', 'brazil', ',', '1950', '.', 'conservative', 'home', 'gusmão', 'family', ',', 'eurídice', 'guida', 'inseparable', 'sister', 'support', '.', 'guida', 'share', 'young', 'sister', 'detail', 'romantic', 'adventure', ',', 'eurídice', 'find', 'old', 'sister', 'encouragement', 'need', 'pursue', 'dream', 'professional', 'pianist', '.']"
"['fantozzi', ':', 'white', 'collar', 'blue']",['Comedy'],"['good', '-', 'natured', 'unlucky', 'italian', 'constantly', 'go', 'difficult', 'situation', ',', 'lose', 'mood', '.']"
['woman'],"['Drama', 'War']","['young', 'widow', 'flees', 'rome', 'wwii', 'take', 'lonely', '-', 'year', '-', 'old', '-', 'daughter', 'rural', 'hometown', 'horror', 'war', 'soon', 'catch', '.']"
"['kiki', 'delivery', 'service']","['Animation', 'Family', 'Fantasy']","['young', 'witch', ',', 'mandatory', 'year', 'independent', 'life', ',', 'find', 'fitting', 'new', 'community', 'difficult', 'support', 'run', 'air', 'courier', 'service', '.']"
"['boy', 'stripe', 'pyjama']","['Drama', 'War', 'History']","['family', 'move', 'home', 'berlin', 'strange', 'new', 'house', 'poland', ',', 'young', 'bruno', 'befriend', 'shmuel', ',', 'boy', 'live', 'fence', 'wear', 'striped', 'pajama', '.', 'unaware', 'shmuel', 'fate', 'jewish', 'prisoner', 'role', 'nazi', 'father', 'play', 'imprisonment', ',', 'bruno', 'embark', 'dangerous', 'journey', 'inside', 'camp', 'wall', '.']"
"['la', 'luna']","['Animation', 'Family', 'Fantasy']","['young', 'boy', 'come', 'age', 'peculiar', 'circumstance', '.', 'tonight', 'time', 'papa', 'grandpa', 'take', 'work', '.', 'old', 'wooden', 'boat', 'row', 'far', 'sea', ',', 'land', 'sight', ',', 'stop', 'wait', '.', 'big', 'surprise', 'await', 'boy', 'discover', 'family', 'unusual', 'line', 'work', '.', 'follow', 'example', 'papa', ',', 'grandpa', '?', 'able', 'find', 'way', 'midst', 'conflicting', 'opinion', 'timeworn', 'tradition', '?']"
"['lisbela', 'prisoner']","['Comedy', 'Romance']","['lisbela', 'young', 'woman', 'loves', 'go', 'movie', '.', 'leléu', 'con', 'man', ',', 'go', 'town', 'town', 'selling', 'sort', 'thing', 'perform', 'master', 'ceremony', 'cheesy', 'number', ',', 'woman', 'get', 'transform', 'gorilla', '.', 'get', 'involved', 'linaura', ',', 'sexy', 'beautiful', 'woman', 'happen', 'wife', 'frightening', 'hitman', 'place', '.', 'hitman', 'find', 'wife', 'affair', 'go', 'leléu', ',', 'leave', 'hurry', '.', 'town', ',', 'meet', 'fall', 'instantly', 'love', 'lisbela', ',', 'engage', 'douglas', ',', 'hillbilly', 'try', 'hard', 'pass', 'cosmopolitan', 'rio', 'de', 'janeiro', 'dweller', '.']"
